ZIP,activeplayersperzip,AREA,POPcurrent,POPplus5,#OFBUSS,POPSQMI,DAYPOP,URBANPCT,RURALPCT,WHITECOLLAR,18-24%,25-34%,35-44%,45-54%,55-64%,65+%,INCOMEMED,MALEPOP,FEMALEPOP
95825,1657,Sacramento,32419,36005,3480,7168,38399,1,0,0.71,0.17,0.21,0.12,0.11,0.08,0.14,45307,15377,17042
95827,1404,Sacramento,20690,22167,1336,2689,16440,0.97,0.03,0.66,0.1,0.16,0.15,0.13,0.09,0.1,52902,10123,10567
95917,106,Biggs,3115,3207,82,41,766,0,1,0.47,0.08,0.12,0.14,0.13,0.08,0.12,46780,1540,1575
95919,73,Brownsville,1086,1153,54,48,210,0,1,0.47,0.07,0.07,0.11,0.17,0.14,0.26,33333,534,552
95942,62,Forest Ranch,1241,1213,50,16,264,0.01,0.99,0.65,0.07,0.09,0.16,0.23,0.12,0.1,66939,638,603
95944,5,Goodyears Bar,135,131,5,3,23,0,1,0.59,0.04,0.05,0.13,0.21,0.19,0.22,43750,71,64
95963,531,Orland,14846,15461,577,41,3935,0.34,0.66,0.43,0.09,0.12,0.14,0.13,0.1,0.14,39779,7421,7425
95965,861,Oroville,19770,20788,1043,50,10534,0.8,0.2,0.47,0.11,0.12,0.13,0.13,0.1,0.13,30637,9871,9899
95988,327,Willows,8823,8873,509,22,4976,0.7,0.3,0.44,0.1,0.12,0.14,0.13,0.09,0.13,37618,4421,4402
96013,165,Burney,5169,5933,246,16,1843,0.69,0.31,0.37,0.07,0.1,0.13,0.16,0.13,0.16,40450,2514,2655
96034,6,Gazelle,231,244,11,2,32,0,1,0.45,0.07,0.07,0.13,0.16,0.14,0.19,40625,119,112
96038,30,Grenada,724,768,17,32,102,0,1,0.45,0.07,0.07,0.12,0.16,0.15,0.18,40550,359,365
96057,44,Mccloud,1491,1426,53,11,414,0,1,0.47,0.08,0.07,0.11,0.17,0.14,0.21,43298,714,777
96059,20,Manton,493,528,17,18,81,0,1,0.57,0.06,0.07,0.1,0.17,0.18,0.24,32558,251,242
96080,1375,Red Bluff,28598,29401,1484,35,15382,0.48,0.52,0.51,0.1,0.11,0.14,0.14,0.1,0.17,43951,13920,14678
96103,69,Blairsden-Graea,1901,1974,186,10,1478,0,1,0.62,0.06,0.05,0.1,0.2,0.2,0.26,63799,927,974
96105,22,Chilcoot,543,553,14,4,77,0,1,0.53,0.06,0.08,0.16,0.2,0.11,0.1,51042,273,270
96107,45,Coleville,1248,1217,46,2,203,0,1,0.55,0.1,0.12,0.12,0.15,0.14,0.16,47976,664,584
96128,18,Standish,241,225,22,33,136,0,1,0.34,0.08,0.1,0.16,0.17,0.11,0.1,59868,123,118
94130,102,San Francisco,1714,1974,27,1941,482,1,0,0.76,0.31,0.34,0.12,0.09,0.03,0.01,113194,1007,707
94132,1065,San Francisco,26121,26145,692,6450,13094,1,0,0.73,0.13,0.16,0.15,0.14,0.1,0.17,84343,12238,13883
94502,580,Alameda,13359,12976,263,5382,3463,1,0,0.84,0.05,0.07,0.19,0.19,0.11,0.13,120810,6347,7012
94506,760,Danville,24473,26274,488,886,4212,0.95,0.05,0.9,0.06,0.05,0.19,0.21,0.11,0.07,186947,12018,12455
94531,2984,Antioch,38567,50013,508,2708,5615,0,0,0.68,0.07,0.13,0.21,0.14,0.07,0.04,105932,18894,19673
94550,2137,Livermore,43841,47031,1874,146,29893,0.95,0.05,0.7,0.07,0.12,0.18,0.15,0.11,0.1,100215,21759,22082
94552,595,Castro Valley,14515,15569,211,343,1468,0.93,0.07,0.79,0.06,0.11,0.19,0.19,0.11,0.08,136221,7085,7430
94577,2536,San Leandro,42456,43896,2779,5275,39010,1,0,0.65,0.07,0.14,0.17,0.15,0.1,0.15,71276,20399,22057
94596,856,Walnut Creek,18405,18736,3940,3033,36575,1,0,0.8,0.08,0.17,0.15,0.16,0.11,0.13,101001,9045,9360
94598,939,Walnut Creek,26205,26073,1355,1780,13812,1,0,0.88,0.06,0.08,0.15,0.18,0.14,0.17,116855,12587,13618
94621,1122,Oakland,32160,33356,1503,3748,21111,1,0,0.38,0.11,0.16,0.13,0.1,0.07,0.08,34632,15741,16419
94901,1166,San Rafael,40341,40512,4539,3414,33329,1,0,0.66,0.09,0.17,0.16,0.16,0.11,0.11,86971,20477,19864
94903,1015,San Rafael,28487,28208,2284,1348,21499,1,0,0.8,0.05,0.09,0.15,0.17,0.13,0.21,95087,13532,14955
94928,2180,Rohnert Park,42380,42790,1583,6005,20166,0.99,0.01,0.63,0.16,0.15,0.15,0.14,0.08,0.08,74114,20530,21850
94930,257,Fairfax,8441,8288,439,295,2648,0.97,0.03,0.76,0.05,0.1,0.19,0.22,0.13,0.1,90727,4064,4377
94949,703,Novato,12761,12701,1109,833,10520,0.99,0.01,0.73,0.06,0.13,0.16,0.15,0.13,0.15,99752,6262,6499
94951,236,Penngrove,4004,4079,152,267,697,0.5,0.5,0.67,0.08,0.1,0.15,0.2,0.13,0.13,89646,1986,2018
94972,11,Valley Ford,118,110,22,213,128,0,1,0.57,0.07,0.08,0.12,0.26,0.12,0.11,95312,61,57
95020,2996,Gilroy,53463,57580,2090,348,22750,0.79,0.21,0.57,0.09,0.14,0.16,0.13,0.08,0.08,80078,26697,26766
95043,19,Paicines,695,675,33,1,285,0,1,0.3,0.09,0.14,0.16,0.18,0.08,0.1,55128,375,320
95045,223,San Juan Bautis,3772,3790,175,53,1498,0.01,0.99,0.47,0.09,0.12,0.15,0.15,0.1,0.1,68992,1929,1843
95066,586,Scotts Valley,14482,14672,965,839,9671,0.78,0.22,0.77,0.07,0.1,0.18,0.17,0.1,0.13,106056,7131,7351
95070,625,Saratoga,31180,30759,996,1207,8154,0.98,0.02,0.9,0.05,0.05,0.17,0.18,0.13,0.16,190588,15357,15823
95112,2469,San Jose,55150,59007,4027,8032,52765,1,0,0.54,0.15,0.2,0.15,0.11,0.07,0.08,57643,29504,25646
95116,2082,San Jose,56092,58431,1217,15267,8941,1,0,0.37,0.11,0.18,0.14,0.11,0.07,0.08,61621,29003,27089
95139,373,San Jose,6521,5999,93,5155,615,1,0,0.74,0.07,0.12,0.19,0.17,0.1,0.07,115180,3285,3236
95141,2,San Jose,0,0,6,0,1634,0,0,0,0,0,0,0,0,0,0,0,0
95206,3406,Stockton,58270,68336,981,280,17882,0.92,0.08,0.43,0.11,0.16,0.14,0.1,0.07,0.07,45373,29590,28680
95210,2265,Stockton,44682,49809,605,6720,7395,1,0,0.49,0.11,0.13,0.13,0.11,0.07,0.09,41674,21774,22908
96130,573,Susanville,21608,21826,895,32,8232,0.38,0.62,0.5,0.13,0.19,0.17,0.14,0.08,0.08,49527,13622,7986
96132,5,Termo,62,72,3,0,13,0,1,0,0.18,0.37,0.29,0.1,0.02,0.02,62500,61,1
95231,153,French Camp,5315,5687,182,520,5041,0.82,0.18,0.36,0.16,0.19,0.17,0.1,0.06,0.07,33540,3330,1985
95258,247,Woodbridge,3742,3804,66,1919,494,0.92,0.08,0.7,0.08,0.1,0.17,0.17,0.1,0.09,71713,1865,1877
95304,620,Tracy,13371,15556,686,102,10331,0,0,0.48,0.12,0.18,0.2,0.14,0.08,0.09,70475,8773,4598
95323,72,Hickman,1066,1124,23,20,438,0,1,0.48,0.1,0.13,0.16,0.14,0.09,0.11,45817,563,503
95325,11,Hornitos,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0
95327,286,Jamestown,9596,10157,284,65,3052,0,1,0.51,0.15,0.22,0.2,0.14,0.07,0.09,44010,6907,2689
95348,1424,Merced,24569,26560,738,629,11265,0.82,0.18,0.54,0.13,0.15,0.13,0.12,0.07,0.1,39777,11801,12768
95350,3188,Modesto,53960,56242,2719,6173,29102,1,0,0.56,0.1,0.13,0.13,0.13,0.09,0.15,49765,25754,28206
95417,5,Branscomb,482,470,7,3,510,0,1,0.43,0.09,0.08,0.14,0.23,0.14,0.1,46413,251,231
95421,43,Cazadero,2215,2243,47,7,311,0,1,0.56,0.07,0.08,0.14,0.25,0.16,0.14,54554,1119,1096
95442,138,Glen Ellen,4414,4508,189,182,4400,0.03,0.97,0.64,0.06,0.09,0.19,0.25,0.12,0.1,82460,2369,2045
95444,47,Graton,728,663,49,1044,333,0,1,0.54,0.09,0.09,0.18,0.21,0.1,0.09,83333,367,361
95446,274,Guerneville,5504,5703,274,201,2360,0,1,0.56,0.09,0.1,0.18,0.23,0.12,0.1,59206,2891,2613
95465,64,Occidental,2480,2433,153,49,1190,0,1,0.56,0.08,0.09,0.14,0.26,0.14,0.1,66197,1250,1230
95469,37,Potter Valley,1764,1762,61,10,929,0,1,0.53,0.1,0.1,0.13,0.2,0.12,0.1,47723,939,825
95488,5,Westport,327,319,13,3,51,0,1,0.52,0.1,0.09,0.11,0.28,0.14,0.13,48828,183,144
95490,437,Willits,13887,14089,672,38,5117,0.41,0.59,0.52,0.09,0.1,0.13,0.17,0.11,0.14,43304,6839,7048
95492,1232,Windsor,26505,29054,918,1152,8424,0.84,0.16,0.58,0.08,0.12,0.18,0.14,0.08,0.11,83847,13337,13168
95511,6,Alderpoint,304,310,8,5,28,0,1,0.33,0.11,0.2,0.17,0.18,0.1,0.07,51389,167,137
95536,71,Ferndale,2972,3013,163,12,1011,0.01,0.99,0.55,0.07,0.11,0.13,0.17,0.13,0.14,57349,1451,1521
95563,15,Salyer,879,887,12,22,99,0,1,0.37,0.07,0.07,0.14,0.18,0.15,0.16,30250,452,427
95605,720,West Sacramento,14535,16712,263,3471,6309,0.99,0.01,0.37,0.1,0.13,0.14,0.11,0.08,0.12,30409,7277,7258
95607,14,Capay,309,320,3,6,4,0,1,0.46,0.07,0.11,0.14,0.17,0.15,0.16,66477,158,151
95628,2380,Fair Oaks,41198,41571,2131,3144,12541,1,0,0.76,0.08,0.11,0.15,0.17,0.12,0.14,78491,20208,20990
95630,3031,Folsom,67428,85752,2526,2256,26763,1,0,0.79,0.08,0.16,0.2,0.15,0.08,0.09,95595,36434,30994
95632,1664,Galt,29217,35047,656,311,5593,0.65,0.35,0.51,0.08,0.14,0.17,0.12,0.08,0.09,57518,14573,14644
95653,26,Madison,896,917,19,124,196,0,1,0.28,0.1,0.13,0.16,0.13,0.08,0.07,38542,452,444
95655,265,Mather,657,473,77,83,1004,1,0,0.6,0.1,0.16,0.19,0.11,0.05,0.09,8879,338,319
95678,2254,Roseville,36685,44474,1803,3139,20180,1,0,0.64,0.1,0.18,0.16,0.13,0.08,0.1,65461,18103,18582
95701,43,Alta,760,736,41,25,245,0,1,0.54,0.08,0.09,0.16,0.18,0.11,0.14,59375,397,363
94587,3932,Union City,71725,77408,1451,2484,21085,1,0,0.63,0.09,0.15,0.16,0.14,0.09,0.08,91219,35604,36121
94589,1843,Vallejo,31649,30789,654,5040,11745,0.99,0.01,0.53,0.1,0.12,0.14,0.14,0.09,0.13,67204,15241,16408
94608,1192,Emeryville,25849,27416,1857,9479,27598,1,0,0.66,0.1,0.18,0.16,0.15,0.09,0.11,43595,12398,13451
94610,1061,Oakland,29705,29850,1079,14427,8199,1,0,0.82,0.06,0.22,0.18,0.18,0.1,0.11,87905,13945,15760
94612,600,Oakland,12688,12626,3413,11349,41184,1,0,0.64,0.08,0.18,0.15,0.14,0.1,0.2,30179,6544,6144
94702,574,Berkeley,15262,15247,653,12666,5239,1,0,0.72,0.09,0.17,0.17,0.16,0.09,0.13,63235,7170,8092
94704,291,Berkeley,20542,21686,1749,9195,17579,1,0,0.82,0.54,0.17,0.08,0.07,0.05,0.05,53337,10588,9954
94706,509,Albany,16300,16711,898,12320,5220,1,0,0.85,0.07,0.15,0.17,0.19,0.09,0.12,82947,7590,8710
94938,21,Lagunitas,381,381,43,294,127,0,1,0.64,0.05,0.07,0.18,0.24,0.13,0.08,92857,182,199
94940,7,Marshall,122,114,30,10,296,0,1,0.48,0.11,0.11,0.13,0.2,0.11,0.11,68750,66,56
94963,13,San Geronimo,771,790,36,130,382,0,1,0.67,0.06,0.08,0.18,0.25,0.14,0.08,84375,369,402
94965,394,Sausalito,10792,10771,1671,980,10833,0.95,0.05,0.82,0.04,0.16,0.19,0.21,0.16,0.12,113579,5239,5553
95030,311,Los Gatos,12403,12234,1184,1432,9566,0.98,0.02,0.9,0.04,0.09,0.18,0.19,0.14,0.14,179532,5986,6417
95032,802,Los Gatos,23640,22712,1430,1317,15557,0.98,0.02,0.86,0.05,0.1,0.18,0.16,0.12,0.16,143050,11378,12262
95124,2177,San Jose,44007,42110,1439,6659,13364,1,0,0.76,0.06,0.13,0.2,0.15,0.1,0.12,105931,21925,22082
95126,1588,San Jose,29230,30917,1714,8509,16241,1,0,0.65,0.09,0.22,0.17,0.13,0.08,0.09,65908,14873,14357
95128,1708,San Jose,31662,31996,2164,8224,25510,1,0,0.66,0.08,0.2,0.17,0.13,0.08,0.12,73583,15945,15717
95220,344,Acampo,7398,7437,206,73,2135,0.03,0.97,0.5,0.08,0.1,0.15,0.15,0.13,0.14,65425,3769,3629
95222,192,Angels Camp,5207,5793,408,47,3012,0,1,0.58,0.08,0.11,0.14,0.15,0.13,0.17,55686,2567,2640
95245,88,Mokelumne Hill,3119,3220,84,25,369,0,1,0.6,0.08,0.07,0.13,0.19,0.16,0.18,46429,1564,1555
95316,354,Denair,5723,5837,162,96,1154,0.61,0.39,0.51,0.1,0.12,0.14,0.16,0.1,0.1,52536,2872,2851
95335,18,Long Barn,654,686,31,1,245,0,1,0.51,0.09,0.13,0.15,0.19,0.14,0.14,45625,361,293
95337,2147,Manteca,24844,30700,407,533,5456,0.78,0.22,0.5,0.1,0.13,0.17,0.13,0.08,0.08,58917,12406,12438
95360,550,Newman,8956,9764,250,28,2732,0.78,0.22,0.41,0.11,0.14,0.15,0.11,0.07,0.09,49095,4527,4429
95364,5,Pinecrest,2,2,28,0,815,0,0,0,0,0,0,1,0,0,7500,0,2
95383,185,Twain Harte,5823,6205,263,238,1528,0,1,0.57,0.07,0.07,0.12,0.19,0.15,0.19,60130,2925,2898
95385,17,Vernalis,185,177,24,15,232,0,1,0.37,0.09,0.12,0.14,0.12,0.08,0.11,57143,100,85
95410,24,Albion,1124,1214,53,27,293,0,1,0.67,0.06,0.07,0.1,0.24,0.19,0.2,70270,533,591
95429,3,Dos Rios,78,86,0,2,0,0,1,0.48,0.09,0.08,0.13,0.23,0.15,0.1,44000,39,39
95452,59,Kenwood,1495,1411,92,106,831,0.7,0.3,0.7,0.07,0.06,0.11,0.25,0.15,0.17,86638,753,742
95454,67,Laytonville,1849,1858,110,33,801,0,1,0.47,0.1,0.1,0.15,0.17,0.12,0.11,39615,947,902
95456,22,Littleriver,1236,1309,44,85,438,0,1,0.63,0.06,0.07,0.11,0.25,0.18,0.18,63068,589,647
95525,32,Blue Lake,648,668,75,4,958,0,1,0.63,0.08,0.1,0.16,0.23,0.11,0.1,56395,331,317
95527,7,Burnt Ranch,342,353,10,3,43,0,1,0.46,0.07,0.08,0.17,0.18,0.16,0.14,34500,173,169
95546,82,Hoopa,3351,3651,118,16,1232,0,1,0.54,0.1,0.12,0.13,0.11,0.09,0.09,30098,1644,1707
95548,34,Klamath,1100,1002,60,8,485,0,1,0.56,0.1,0.11,0.16,0.15,0.12,0.16,46250,605,495
95550,7,Korbel,192,196,8,1,336,0,1,0.64,0.08,0.1,0.14,0.24,0.12,0.1,55769,101,91
95573,57,Willow Creek,1641,1768,111,40,730,0,1,0.61,0.06,0.08,0.12,0.18,0.14,0.2,38643,817,824
95619,277,Diamond Springs,3804,3917,354,726,2196,0.52,0.48,0.49,0.08,0.1,0.14,0.15,0.1,0.2,46520,1817,1987
95621,2748,Citrus Heights,41439,42107,757,6281,5130,1,0,0.61,0.1,0.14,0.14,0.13,0.09,0.15,58443,19752,21687
95640,470,Ione,10668,11890,208,86,3314,0.74,0.26,0.46,0.13,0.18,0.21,0.14,0.08,0.08,59555,7329,3339
95642,382,Jackson,6765,6939,808,108,8364,0.53,0.47,0.59,0.06,0.09,0.12,0.14,0.13,0.26,62608,3142,3623
95665,245,Pine Grove,4430,5024,246,217,1748,0,1,0.6,0.08,0.06,0.12,0.17,0.16,0.21,66794,2239,2191
95667,1631,Placerville,36950,39737,2261,190,25765,0.3,0.7,0.61,0.08,0.09,0.14,0.18,0.12,0.16,61598,18030,18920
95688,2125,Vacaville,33852,35472,1891,375,17817,0.77,0.23,0.59,0.08,0.12,0.15,0.16,0.1,0.1,80387,16704,17148
95690,109,Walnut Grove,2597,2855,174,44,1569,0,1,0.43,0.1,0.13,0.14,0.14,0.1,0.15,52170,1389,1208
95692,243,Wheatland,4255,5049,92,77,829,0,1,0.47,0.09,0.1,0.15,0.13,0.09,0.13,49695,2084,2171
95713,434,Colfax,8945,9441,295,138,1954,0.02,0.98,0.59,0.09,0.08,0.15,0.19,0.11,0.14,67681,4468,4477
95715,4,Emigrant Gap,32,31,12,1,107,0,1,0.57,0.12,0.09,0.13,0.19,0.03,0.19,58333,16,16
95828,3424,Sacramento,58339,62795,1405,4586,16939,0.99,0.01,0.6,0.1,0.13,0.15,0.12,0.08,0.1,53950,28344,29995
95830,56,Sacramento,785,1056,16,66,252,0,1,0.66,0.08,0.07,0.16,0.18,0.12,0.1,90341,406,379
95832,577,Sacramento,10104,11760,109,855,1404,0.98,0.02,0.44,0.12,0.11,0.11,0.1,0.08,0.07,32680,4908,5196
95901,1812,Marysville,40388,43116,1330,135,18391,0.82,0.18,0.46,0.11,0.13,0.14,0.12,0.09,0.1,36155,20261,20127
95903,41,Beale AFB,5070,4717,38,607,523,0,0,0.62,0.19,0.25,0.15,0.05,0,0,39415,2679,2391
95922,24,Camptonville,615,619,32,5,272,0,1,0.47,0.07,0.07,0.14,0.2,0.14,0.15,41696,322,293
95926,1284,Chico,36847,38504,2415,4998,22007,0.99,0.01,0.63,0.26,0.16,0.11,0.12,0.07,0.11,47366,18138,18709
95945,1265,Grass Valley,24440,25216,2492,285,18723,0.42,0.58,0.57,0.09,0.1,0.12,0.16,0.11,0.19,48004,11592,12848
95947,61,Greenville,2202,2064,98,11,924,0,1,0.51,0.07,0.07,0.13,0.16,0.14,0.19,36098,1080,1122
95949,1018,Grass Valley,19839,21039,873,168,5153,0.35,0.65,0.64,0.07,0.06,0.13,0.19,0.15,0.2,66606,9795,10044
95970,16,Princeton,428,422,28,15,200,0,1,0.4,0.07,0.11,0.13,0.14,0.13,0.14,53125,214,214
95972,12,Rackerby,251,264,4,20,8,0,1,0.13,0.05,0.06,0.11,0.19,0.15,0.25,20588,125,126
95993,1500,Yuba City,29992,32614,829,359,9416,0.68,0.32,0.56,0.09,0.12,0.15,0.14,0.11,0.13,58848,15038,14954
96016,17,Cassel,484,510,17,9,141,0,1,0.46,0.06,0.07,0.08,0.19,0.2,0.24,46959,248,236
96020,111,Chester,2703,2740,268,15,2232,0,1,0.44,0.07,0.07,0.13,0.17,0.14,0.19,50673,1341,1362
96039,96,Happy Camp,1086,970,89,13,491,0,1,0.52,0.07,0.07,0.13,0.2,0.14,0.17,28750,562,524
96041,96,Hayfork,1833,1806,104,27,789,0.99,0.01,0.43,0.07,0.1,0.13,0.17,0.14,0.14,26493,922,911
96062,48,Millville,1107,1256,37,17,158,0,1,0.56,0.07,0.06,0.14,0.2,0.15,0.14,56627,556,551
96064,202,Montague,4723,4807,111,8,540,0.05,0.95,0.46,0.08,0.07,0.13,0.17,0.14,0.18,39172,2345,2378
96087,66,Shasta,77,85,39,96,200,0,1,0.57,0.05,0.08,0.18,0.22,0.1,0.13,56250,39,38
96091,19,Trinity Center,613,679,18,1,276,0,1,0.52,0.06,0.05,0.09,0.19,0.22,0.24,47568,318,295
96112,1,Fort Bidwell,201,187,6,2,25,0,1,0.54,0.06,0.08,0.1,0.19,0.12,0.24,32500,95,106
96114,120,Janesville,3270,3400,65,12,631,0,1,0.47,0.07,0.08,0.18,0.18,0.1,0.11,54472,1678,1592
96133,8,Topaz,557,548,10,9,42,0,1,0.43,0.14,0.17,0.11,0.11,0.1,0.13,46944,299,258
96135,6,Vinton,3,3,5,1,16,0,0,0,0,0.67,0.33,0,0,0,7500,1,2
96137,155,Westwood,2112,2168,221,100,1790,0,1,0.6,0.06,0.05,0.09,0.16,0.22,0.26,51570,1071,1041
95703,103,Applegate,1589,1592,52,156,187,0.19,0.81,0.6,0.08,0.07,0.16,0.2,0.12,0.17,72185,804,785
95722,198,Meadow Vista,3413,3304,197,376,1018,0.76,0.24,0.72,0.08,0.05,0.16,0.18,0.13,0.16,78833,1709,1704
95724,5,Norden,104,101,16,1,1734,0,1,0.51,0.1,0.12,0.16,0.16,0.11,0.14,50286,55,49
95726,473,Pollock Pines,9362,9872,223,95,1507,0.5,0.5,0.59,0.08,0.09,0.16,0.16,0.13,0.15,58198,4673,4689
95747,2864,Roseville,35616,48150,469,717,14848,0.74,0.26,0.75,0.06,0.13,0.16,0.11,0.1,0.19,83434,17165,18451
95816,901,Sacramento,16820,17658,1956,6044,16257,1,0,0.77,0.1,0.29,0.16,0.14,0.08,0.12,63628,8141,8679
95818,970,Sacramento,22129,22958,864,5590,7434,1,0,0.75,0.09,0.18,0.15,0.17,0.09,0.13,58513,10437,11692
95820,1957,Sacramento,40282,44412,1039,7636,14435,1,0,0.5,0.1,0.14,0.14,0.12,0.07,0.12,38284,19506,20776
95841,1326,Sacramento,21822,23342,1362,4940,17350,1,0,0.64,0.12,0.16,0.14,0.12,0.08,0.12,43303,10358,11464
95843,2623,Antelope,44417,53921,516,6631,3302,1,0,0.71,0.09,0.16,0.2,0.12,0.06,0.05,71514,21690,22727
95864,937,Sacramento,26022,27824,721,3923,5798,1,0,0.8,0.08,0.1,0.14,0.16,0.11,0.19,78882,12399,13623
95910,7,Alleghany,72,70,9,7,40,0,1,0.44,0.06,0.06,0.17,0.21,0.21,0.17,64286,39,33
95912,145,Arbuckle,4734,5082,127,21,1683,0,1,0.29,0.12,0.13,0.14,0.12,0.08,0.09,41133,2422,2312
95914,37,Bangor,168,175,28,53,150,0.39,0.61,0.43,0.07,0.05,0.13,0.18,0.16,0.21,39688,88,80
95935,35,Dobbins,1573,1659,13,49,121,0,1,0.58,0.07,0.06,0.15,0.22,0.13,0.16,51116,778,795
95937,69,Dunnigan,1260,1326,125,9,1074,0,1,0.43,0.08,0.13,0.12,0.15,0.11,0.14,53940,651,609
95960,48,North San Juan,558,553,43,15,184,0,1,0.47,0.07,0.07,0.15,0.21,0.15,0.14,47000,290,268
95962,67,Oregon House,0,0,71,0,501,0,0,0,0,0,0,0,0,0,0,0,0
95981,1,Strawberry Vall,158,160,14,1,92,0,1,0.41,0.06,0.05,0.11,0.2,0.18,0.23,33333,89,69
95983,10,Taylorsville,293,277,18,3,93,0,1,0.54,0.06,0.08,0.11,0.21,0.12,0.21,52155,139,154
96006,18,Adin,209,201,20,67,135,0,1,0.38,0.06,0.08,0.12,0.18,0.13,0.18,36154,108,101
96008,80,Bella Vista,1369,1437,48,18,320,0,1,0.56,0.07,0.08,0.15,0.19,0.14,0.14,49803,685,684
96027,70,Etna,2201,2170,160,23,977,0,1,0.52,0.07,0.06,0.12,0.19,0.13,0.19,39620,1104,1097
96031,3,Forks of Salmon,261,253,4,0,19,0,1,0.48,0.07,0.08,0.12,0.21,0.16,0.17,51923,136,125
96052,55,Lewiston,2603,2720,62,7,286,0.08,0.92,0.51,0.07,0.08,0.12,0.18,0.17,0.17,43832,1373,1230
96054,16,Lookout,390,377,10,1,25,0,1,0.39,0.06,0.07,0.13,0.17,0.14,0.18,35938,197,193
96075,11,Paynes Creek,503,550,9,4,362,0,1,0.44,0.09,0.13,0.18,0.16,0.11,0.15,33065,285,218
96121,21,Milford,423,395,10,17,50,0,1,0.5,0.07,0.08,0.14,0.2,0.12,0.17,46875,213,210
96123,8,Ravendale,6,7,7,0,82,0,1,0,0.33,0.33,0.17,0,0,0,0,5,1
96125,13,Sierra City,257,251,30,20,216,0,1,0.59,0.05,0.07,0.12,0.22,0.19,0.22,43152,138,119
96146,27,Olympic Valley,276,289,150,76,3534,0,1,0.53,0.1,0.31,0.14,0.16,0.11,0.07,125000,163,113
96148,24,Tahoe Vista,1205,1308,119,794,1032,0,1,0.51,0.13,0.18,0.18,0.16,0.09,0.06,75781,635,570
